YEAR,biomass,SPECIES_CD,TL
1999,0.05687955085523198,ABU SAXA,TL3
1999,6.901457305146968e-7,ACA ASPE,TL2
1999,0.13728676018891964,ACA BAHI,TL2
1999,0,ACA CHAP,TL2
1999,0.21226094948611035,ACA CHIR,TL2
1999,0.17963494496725685,ACA COER,TL2
1999,0,ACA MARI,TL2
1999,4.030910521994473e-4,ACA POLY,TL3
1999,4.5493241945485324e-4,ACA QUAD,TL3
1999,0,ACA SPE.,TL2
1999,0,ACA SPIN,TL2
1999,0,AET NARI,TL3
1999,0,AHL EGMO,TL3
1999,1.4885640164370107e-4,ALE CILI,TL3
1999,0,ALP AFER,TL4
1999,0,ALU MONO,TL3
1999,0,ALU SCHO,TL3
1999,0.0022831074926420404,ALU SCRI,TL3
1999,0,ALU SPE.,TL3
1999,2.2691243885867112e-07,AMB PINO,TL3
1999,0,ANC LYOL,TL2
1999,0.008468763318259758,ANI SURI,TL3
1999,0.1294210065531313,ANI VIRG,TL3
1999,0,ANT OCEL,TL3
1999,0,APO AURO,TL3
1999,1.4167444692358302e-5,APO BINO,TL3
1999,0,APO MACU,TL3
1999,0,APO PHEN,TL3
1999,0,APO PSEU,TL3
1999,0,APO QUAD,TL3
1999,0,APO TOWN,TL3
1999,6.703267586690367e-4,ARC PROB,TL3
1999,7.736079033958003e-4,ARC RHOM,TL3
1999,0,AST PUNC,TL3
1999,0,AST SPE.,TL3
1999,0,AST STEL,TL3
1999,0,ATH STIP,TL2
1999,0.004811158291085708,AUL MACU,TL3
1999,0.005309049661527461,BAL CAPR,TL3
1999,0,BAL SPE.,TL3
1999,0.020517741410866864,BAL VETU,TL3
1999,0,BLE SPE.,TL2
1999,1.4929553017603223e-4,BOD PULC,TL3
1999,0.00707635144439495,BOD RUFU,TL3
1999,0.0018241791938184266,BOT LUNA,TL3
1999,0,BOT OCEL,TL3
1999,0.0057089641595612795,CAL BAJO,TL3
1999,0.06497201542195906,CAL CALA,TL3
1999,0,CAL NODO,TL3
1999,0.0032516283886272626,CAL PENN,TL3
1999,0.005827947201633398,CAL PROR,TL3
1999,4.7346842383337595e-4,CAL SPE.,TL3
1999,9.865818019716333e-5,CAN MACR,TL3
1999,6.585627138130577e-5,CAN PULL,TL3
1999,7.089813231265851e-4,CAN ROST,TL3
1999,0.017302628115384345,CAN SUFF,TL3
1999,0.07918149184308766,CAR BART,TL3
1999,0.05215145202257019,CAR CRYS,TL3
1999,0,CAR FALC,TL4
1999,0,CAR HIPP,TL3
1999,0.07037327546721804,CAR LATU,TL3
1999,0,CAR LEUC,TL4
1999,0.028639753074680353,CAR LIMB,TL4
1999,0,CAR LUGU,TL3
1999,0,CAR PERE,TL4
1999,0.29926675861590923,CAR RUBE,TL3
1999,0,CAR SPE.,TL3
1999,1.5575936418773021e-6,CEN ARGI,TL3
1999,0.020562227188032568,CEP CRUE,TL4
1999,0.002725812372507357,CEP FULV,TL4
1999,0.0012710515964812555,CHA CAPI,TL3
1999,0.02741148350976559,CHA FABE,TL3
1999,0,CHA LIMB,TL2
1999,0.026816108510903974,CHA OCEL,TL3
1999,0.004320573702602834,CHA SEDE,TL3
1999,0.005321893019427495,CHA STRI,TL3
1999,0,CHI ANTE,TL3
1999,5.008797357357151e-5,CHI SCHO,TL3
1999,0,CHR ATHE,TL2
1999,8.570223203909763e-4,CHR CYAN,TL3
1999,1.8732028186072886e-7,CHR ENCH,TL3
1999,8.391962134974973e-6,CHR INSO,TL3
1999,0.00748105222935622,CHR MULT,TL3
1999,5.125144501817941e-4,CHR SCOT,TL3
1999,0.014997729413117417,CLE PARR,TL3
1999,3.026850082461995e-5,COR DICR,TL2
1999,0,COR EIDO,TL2
1999,7.223127096071905e-4,COR GLAU,TL2
1999,0,COR LIPE,TL2
1999,2.3468634913716206e-4,COR PERS,TL2
1999,0,COR PUNC,TL2
1999,0,COR SPE.,TL2
1999,0.002160163493513694,CRY ROSE,TL2
1999,0,CTE SAEP,TL2
1999,6.443495842201531e-4,DAS AMER,TL3
1999,1.242419159335794e-7,DEC MACA,TL3
1999,0,DEC PUNC,TL3
1999,0,DER INER,TL4
1999,8.405343324031154e-5,DIO HOLO,TL3
1999,0.0010467381225674423,DIO HYST,TL3
1999,0,DIO SPE.,TL3
1999,0,DIP ARGE,TL3
1999,0,DIP FORM,TL4
1999,0,DIP HOLB,TL3
1999,0,DOR MEGA,TL3
1999,1.3377668290167998e-4,ECH NAUC,TL3
1999,0,ECH NEUC,TL3
1999,4.938027100918208e-6,ELA BIPI,TL3
1999,0,ELA EVEL,TL2
1999,0,ELA HORS,TL2
1999,0,ELA MACR,TL2
1999,8.27328669078624e-5,ELA OCEA,TL2
1999,0,ELA RAND,TL2
1999,0,ELA SAUC,TL2
1999,0,ELA XANT,TL2
1999,0,ELO SAUR,TL3
1999,0,EMB BAHA,TL2
1999,0,EMB PAND,TL2
1999,0,ENC NIGR,TL3
1999,0,ENN BOEH,TL2
1999,0.007905477582891184,EPI ADSC,TL4
1999,0,EPI FLAV,TL4
1999,0.017997560310223676,EPI GUTT,TL4
1999,0,EPI ITAJ,TL4
1999,0.07694980251166628,EPI MORI,TL4
1999,0,EPI NIVE,TL4
1999,0.0076503512211236165,EPI STRI,TL4
1999,8.643437250648867e-6,EQU LANC,TL3
1999,0,EQU PUNC,TL3
1999,0,EUC ARGE,TL3
1999,0,EUC GULA,TL3
1999,0,EUT ALLE,TL3
1999,0,FIS TABA,TL3
1999,0.002995210918451634,GER CINE,TL3
1999,0.06537931668813902,GIN CIRR,TL4
1999,7.368927461424342e-5,GNA THOM,TL2
1999,0,GOB DILE,TL2
1999,2.7097010700423534e-7,GOB SPE.,TL2
1999,0,GRA LORE,TL3
1999,0.09933831381179521,GYM FUNE,TL3
1999,5.514007331409936e-5,GYM MILI,TL3
1999,0.00524566764309895,GYM MORI,TL3
1999,0,GYM NIGR,TL3
1999,4.0319671188058533e-4,GYM SAXI,TL3
1999,0,GYM VICI,TL3
1999,3.2665632252484785e-4,HAE ALBU,TL3
1999,0.07553680811230956,HAE AURO,TL3
1999,0.009070793711152077,HAE CARB,TL3
1999,0.01709890769666051,HAE CHRY,TL3
1999,0.1508801176515306,HAE FLAV,TL3
1999,0.002730592222425275,HAE MACR,TL3
1999,0.04685925483275077,HAE MELA,TL3
1999,0.018984682842432304,HAE PARR,TL3
1999,0.37165279641279914,HAE PLUM,TL3
1999,0.49058828415350464,HAE SCIU,TL3
1999,0.002218809767984671,HAE SPE.,TL3
1999,6.741372590393159e-4,HAE STRI,TL3
1999,0.01854584623641193,HAL BIVI,TL3
1999,0,HAL CAUD,TL3
1999,2.561789782602632e-5,HAL CYAN,TL3
1999,0.017076525476180705,HAL GARN,TL3
1999,0.00597368823099761,HAL MACU,TL3
1999,0,HAL PICT,TL3
1999,1.9470029059766712e-4,HAL POEY,TL3
1999,0.0017348101876021032,HAL RADI,TL3
1999,0,HAR HUME,TL2
1999,0,HAR JAGU,TL2
1999,0,HEM BRAS,TL2
1999,2.1963700529585226e-7,HEM SIMU,TL2
1999,7.473063554958748e-4,HET CRUE,TL3
1999,0,HET LONG,TL3
1999,0.01800273691803594,HOL ADSC,TL3
1999,0.061958544253285744,HOL BERM,TL3
1999,0.023730446478584695,HOL CILI,TL3
1999,0.006957611988681166,HOL RUFU,TL3
1999,0,HOL SPE.,TL3
1999,3.092311946007039e-4,HOL TOWN,TL3
1999,0.004555127639236561,HOL TRIC,TL3
1999,0,HYP BERM,TL2
1999,0,HYP CHLO,TL4
1999,6.769492767864832e-5,HYP GEMM,TL4
1999,2.518746046425515e-5,HYP GUTT,TL4
1999,0,HYP HARR,TL2
1999,0,HYP HYBR,TL4
1999,0,HYP INDI,TL4
1999,1.2819567346044358e-5,HYP NIGR,TL4
1999,2.369727441011182e-4,HYP PUEL,TL4
1999,0,HYP SPE.,TL4
1999,2.86497003573795e-6,HYP TANN,TL4
1999,8.048077725001357e-4,HYP UNIC,TL4
1999,9.068871603152009e-4,INE VITT,TL2
1999,0,JEN SPE.,TL2
1999,0.14076790317083748,KYP SECT,TL2
1999,0,LAB BUCC,TL3
1999,0,LAB FILA,TL3
1999,0,LAB GOBI,TL3
1999,0,LAB KALI,TL2
1999,0,LAB NIGR,TL2
1999,0,LAB NUCH,TL2
1999,0,LAB SPE.,TL3
1999,0,LAB SPE.,TL3
1999,0.0011424627965844368,LAC BICA,TL3
1999,0.15527128667813017,LAC MAXI,TL3
1999,0,LAC TRIG,TL3
1999,0.006920152708821482,LAC TRIQ,TL3
1999,2.854795852127736e-4,LAG RHOM,TL3
1999,0,LIO EUKR,TL4
1999,0,LIO RUBE,TL4
1999,0.05360078967456823,LUT ANAL,TL4
1999,0.1041154160026348,LUT APOD,TL4
1999,0,LUT BUCC,TL4
1999,0.016975802260992223,LUT CYAN,TL4
1999,0.37752914040591623,LUT GRIS,TL4
1999,0.010900476612704778,LUT JOCU,TL4
1999,0.003956346793232533,LUT MAHO,TL4
1999,0,LUT SPE.,TL4
1999,0.020299672091505346,LUT SYNA,TL4
1999,0,MAL AURO,TL2
1999,0,MAL GILL,TL2
1999,1.373766531786863e-6,MAL MACR,TL2
1999,0.013829846405387456,MAL PLUM,TL3
1999,3.021589705082309e-5,MAL TRIA,TL2
1999,0,MAL VERS,TL2
1999,0,MAN BIRO,TL3
1999,0,MEL NIGE,TL2
1999,0,MIC CARR,TL2
1999,0.0034284528229091274,MIC CHRY,TL3
1999,0,MIC MICR,TL2
1999,2.2569825165955936e-6,MON CILI,TL3
1999,1.652171763451589e-5,MON TUCK,TL3
1999,0.06267874818849066,MUL MART,TL3
1999,0,MUR RETI,TL3
1999,0,MYC ACUT,TL4
1999,0.08736589514001353,MYC BONA,TL4
1999,9.620042893075357e-4,MYC INTE,TL4
1999,0,MYC MICR,TL4
1999,0.0020326834495763128,MYC PHEN,TL4
1999,0,MYC TIGR,TL4
1999,0.001443824370604319,MYC VENE,TL4
1999,0,MYR JACO,TL3
1999,0,NEO MARI,TL3
1999,0,NES LONG,TL2
1999,0,NIC USTA,TL2
1999,0.3401991877822024,OCY CHRY,TL4
1999,2.917297312324526e-4,ODO DENT,TL3
1999,0,OGC SPE.,TL3
1999,0,OLI SAUR,TL3
1999,2.25720484574428e-6,OPH MACC,TL2
1999,6.682085575423712e-4,OPI AURI,TL3
1999,0,OPI MACR,TL3
1999,1.7821042604878792e-7,OPI WHIT,TL3
1999,0,ORT CHRY,TL3
1999,0,OXY STIG,TL2
1999,0,PAG PAGR,TL3
1999,0.0062833431181524855,PAR ACUM,TL3
1999,0,PAR ALBI,TL3
1999,6.404227387468436e-7,PAR BAIR,TL3
1999,0,PAR FURC,TL4
1999,3.073486838152624e-5,PAR MARM,TL2
1999,0,PAR MARN,TL2
1999,0,PAR NIGR,TL2
1999,0,PAR UMBR,TL3
1999,6.582904781940017e-6,PEM SCHO,TL3
1999,0,PHA XENU,TL3
1999,0.44723914782113905,POM ARCU,TL3
1999,0.056507759083611,POM PARU,TL3
1999,0,PRI AQUI,TL4
1999,1.6156829176167505e-5,PRI AREN,TL3
1999,0,PRI HIPO,TL2
1999,0,PRO ACUL,TL3
1999,0.02816105983286635,PSE MACU,TL3
1999,3.279163057702319e-4,PTE CALL,TL2
1999,8.804167614323799e-6,PTE HELE,TL2
1999,0,PTE VOLI,TL4
1999,0,REM REMO,TL3
1999,0,RHO AURO,TL4
1999,2.1823728809151918e-4,RYP SAPO,TL4
1999,0,SAR AURI,TL2
1999,0,SAR CORU,TL3
1999,1.0823506817010353e-5,SAR VEXI,TL3
1999,0.14006038094819212,SCA COEL,TL2
1999,0.026783309592085063,SCA COER,TL2
1999,7.063303686613654e-8,SCA CRIS,TL2
1999,0.20066601677954243,SCA GUAC,TL2
1999,0.0601686015466672,SCA ISER,TL2
1999,0.001329900807412729,SCA SPE.,TL2
1999,0.014704300224104523,SCA TAEN,TL2
1999,0.01709091881183108,SCA VETU,TL2
1999,0,SCH BETA,TL4
1999,0,SCO CARI,TL3
1999,0,SCO CAVA,TL3
1999,0,SCO MACU,TL3
1999,0.0012590676018615842,SCO PLUM,TL3
1999,1.7493898864774621e-4,SCO REGA,TL3
1999,0,SEL VOME,TL3
1999,0,SER ANNU,TL4
1999,1.1580970155489586e-4,SER BALD,TL4
1999,5.701657255257926e-4,SER DUME,TL3
1999,0,SER PHOE,TL3
1999,0,SER RIVO,TL3
1999,0,SER SPE.,TL3
1999,0,SER SUBL,TL4
1999,4.820297772187198e-4,SER TABA,TL4
1999,0.0011316081332994673,SER TIGR,TL4
1999,0,SER TORT,TL4
1999,0.0011896569720307244,SPA ATOM,TL2
1999,0.09024607774428636,SPA AURO,TL2
1999,0.08288463022935257,SPA CHRY,TL2
1999,6.390201622498277e-5,SPA RADI,TL2
1999,0.051094478381409875,SPA RUBR,TL2
1999,0,SPA SPE.,TL2
1999,0.17239905849660198,SPA VIRI,TL2
1999,0.24072385421983913,SPH BARR,TL3
1999,0,SPH GUAC,TL3
1999,0.029712297152086422,SPH LEWI,TL4
1999,0,SPH MOKA,TL4
1999,0,SPH PICU,TL3
1999,6.3505131283020195e-6,SPH SPEN,TL3
1999,0,SPH TEST,TL3
1999,0,SPH TIBU,TL4
1999,0.0011593808840719905,STE ADUS,TL3
1999,7.442817349052162e-4,STE DIEN,TL3
1999,1.2731229094147567e-4,STE HISP,TL3
1999,6.562367579498457e-4,STE LEUC,TL3
1999,0.020164719660529132,STE PART,TL3
1999,0.003927494811977458,STE PLAN,TL3
1999,0.006220340525529928,STE VARI,TL3
1999,0,STR NOTA,TL2
1999,0,STR TIMU,TL2
1999,0,SYA MICR,TL3
1999,0,SYN FOET,TL3
1999,6.947366990500896e-5,SYN INTE,TL3
1999,0.0350630921541096,THA BIFA,TL3
1999,8.536843176959501e-5,TRA FALC,TL3
1999,7.654056881033197e-6,TYL CROC,TL2
1999,0.00778109554151783,URO JAMA,TL3
1999,2.1398269466597206e-5,XYR MART,TL3
1999,0,XYR NOVA,TL3
1999,6.235233060791322e-4,XYR SPE.,TL3
1999,1.2139387762303166e-4,XYR SPLE,TL3
2000,0.03908166001085013,ABU SAXA,TL3
2000,4.3782102646002137e-7,ACA ASPE,TL2
2000,0.18322485876342584,ACA BAHI,TL2
2000,0,ACA CHAP,TL2
2000,0.35649726757043054,ACA CHIR,TL2
2000,0.27334802414616727,ACA COER,TL2
2000,0,ACA MARI,TL2
2000,0,ACA POLY,TL3
2000,5.555158900978774e-4,ACA QUAD,TL3
2000,0,ACA SPE.,TL2
2000,0,ACA SPIN,TL2
2000,0.060826946592000886,AET NARI,TL3
2000,0,AHL EGMO,TL3
2000,0,ALE CILI,TL3
2000,0,ALP AFER,TL4
2000,0,ALU MONO,TL3
2000,7.321055665435527e-4,ALU SCHO,TL3
2000,0.0018789593526600814,ALU SCRI,TL3
2000,0,ALU SPE.,TL3
2000,1.9944683827577265e-6,AMB PINO,TL3
2000,1.9094185705275976e-5,ANC LYOL,TL2
2000,0.004929975664238936,ANI SURI,TL3
2000,0.17691203840810352,ANI VIRG,TL3
2000,0,ANT OCEL,TL3
2000,0,APO AURO,TL3
2000,0,APO BINO,TL3
2000,2.743644787764784e-6,APO MACU,TL3
2000,0,APO PHEN,TL3
2000,1.009962508113777e-6,APO PSEU,TL3
2000,0,APO QUAD,TL3
2000,0,APO TOWN,TL3
2000,3.630884209153181e-4,ARC PROB,TL3
2000,0.0018964915041341647,ARC RHOM,TL3
2000,0,AST PUNC,TL3
2000,0,AST SPE.,TL3
2000,0,AST STEL,TL3
2000,0,ATH STIP,TL2
2000,0.016536384454669505,AUL MACU,TL3
2000,0.018815162645476162,BAL CAPR,TL3
2000,0,BAL SPE.,TL3
2000,0.024018832642768908,BAL VETU,TL3
2000,1.8222308845700846e-6,BLE SPE.,TL2
2000,2.5861834396766902e-5,BOD PULC,TL3
2000,0.021356314368445817,BOD RUFU,TL3
2000,0,BOT LUNA,TL3
2000,0,BOT OCEL,TL3
2000,5.912175621800807e-4,CAL BAJO,TL3
2000,0.07885881437407946,CAL CALA,TL3
2000,0,CAL NODO,TL3
2000,2.388083471402964e-4,CAL PENN,TL3
2000,0,CAL PROR,TL3
2000,0,CAL SPE.,TL3
2000,0.002842307617773512,CAN MACR,TL3
2000,7.00948729591278e-4,CAN PULL,TL3
2000,0.0011177758923370566,CAN ROST,TL3
2000,0.01088417996976722,CAN SUFF,TL3
2000,0.11400098630949226,CAR BART,TL3
2000,0.005066459588244323,CAR CRYS,TL3
2000,0,CAR FALC,TL4
2000,0,CAR HIPP,TL3
2000,0,CAR LATU,TL3
2000,0,CAR LEUC,TL4
2000,0,CAR LIMB,TL4
2000,0,CAR LUGU,TL3
2000,0,CAR PERE,TL4
2000,0.23976918028776467,CAR RUBE,TL3
2000,0,CAR SPE.,TL3
2000,1.6936635291777916e-5,CEN ARGI,TL3
2000,0.017196495808868874,CEP CRUE,TL4
2000,0.0010751062971929798,CEP FULV,TL4
2000,0.0010846820011097384,CHA CAPI,TL3
2000,0.03341303594992673,CHA FABE,TL3
2000,0,CHA LIMB,TL2
2000,0.01919770102030008,CHA OCEL,TL3
2000,0.005151239591741398,CHA SEDE,TL3
2000,0.004801890650328639,CHA STRI,TL3
2000,4.2280599007018323e-4,CHI ANTE,TL3
2000,0,CHI SCHO,TL3
2000,0,CHR ATHE,TL2
2000,0.0019786614901503704,CHR CYAN,TL3
2000,3.1208546394456783e-7,CHR ENCH,TL3
2000,9.000742885825135e-6,CHR INSO,TL3
2000,0.0065922254403708545,CHR MULT,TL3
2000,0.0010400455798748316,CHR SCOT,TL3
2000,0.10780941100915295,CLE PARR,TL3
2000,1.4016128842753177e-5,COR DICR,TL2
2000,0,COR EIDO,TL2
2000,0.001184287680626098,COR GLAU,TL2
2000,0,COR LIPE,TL2
2000,6.71401158342681e-4,COR PERS,TL2
2000,0,COR PUNC,TL2
2000,0,COR SPE.,TL2
2000,0.0017798379854079163,CRY ROSE,TL2
2000,0,CTE SAEP,TL2
2000,0.288934724177608,DAS AMER,TL3
2000,0,DEC MACA,TL3
2000,1.7513183002513437e-4,DEC PUNC,TL3
2000,2.817735156573729e-4,DER INER,TL4
2000,4.833596748818744e-5,DIO HOLO,TL3
2000,0.0014430366448274176,DIO HYST,TL3
2000,0,DIO SPE.,TL3
2000,2.1049799257540205e-5,DIP ARGE,TL3
2000,6.127091308489726e-5,DIP FORM,TL4
2000,0,DIP HOLB,TL3
2000,0,DOR MEGA,TL3
2000,1.9311458533451332e-4,ECH NAUC,TL3
2000,0,ECH NEUC,TL3
2000,0,ELA BIPI,TL3
2000,0,ELA EVEL,TL2
2000,0,ELA HORS,TL2
2000,5.519838807241827e-7,ELA MACR,TL2
2000,8.335166679397231e-5,ELA OCEA,TL2
2000,0,ELA RAND,TL2
2000,0,ELA SAUC,TL2
2000,0,ELA XANT,TL2
2000,0,ELO SAUR,TL3
2000,0,EMB BAHA,TL2
2000,1.5448368158096447e-6,EMB PAND,TL2
2000,0,ENC NIGR,TL3
2000,1.532859679110175e-7,ENN BOEH,TL2
2000,0.002200674140134198,EPI ADSC,TL4
2000,0,EPI FLAV,TL4
2000,0.0032637105282774213,EPI GUTT,TL4
2000,0,EPI ITAJ,TL4
2000,0.10685462241313254,EPI MORI,TL4
2000,0,EPI NIVE,TL4
2000,0.005082923904774153,EPI STRI,TL4
2000,7.3586012784266995e-6,EQU LANC,TL3
2000,2.0457175482924145e-5,EQU PUNC,TL3
2000,0.0018628261547378136,EUC ARGE,TL3
2000,0,EUC GULA,TL3
2000,0,EUT ALLE,TL3
2000,3.525512684871719e-4,FIS TABA,TL3
2000,0.005179181229224469,GER CINE,TL3
2000,0.2181351983123962,GIN CIRR,TL4
2000,5.3912975478861344e-5,GNA THOM,TL2
2000,0,GOB DILE,TL2
2000,4.5197968726281994e-6,GOB SPE.,TL2
2000,0,GRA LORE,TL3
2000,0.006359494556472137,GYM FUNE,TL3
2000,1.152758216218739e-5,GYM MILI,TL3
2000,0.0011801116282125143,GYM MORI,TL3
2000,0,GYM NIGR,TL3
2000,0,GYM SAXI,TL3
2000,1.6898913225747397e-5,GYM VICI,TL3
2000,2.926233308663733e-4,HAE ALBU,TL3
2000,0.05520259367760373,HAE AURO,TL3
2000,0.008904998688398355,HAE CARB,TL3
2000,0.0058311421736194835,HAE CHRY,TL3
2000,0.18690510992787898,HAE FLAV,TL3
2000,0.0076107742721784515,HAE MACR,TL3
2000,0.0011461897529422512,HAE MELA,TL3
2000,0.03229375308557481,HAE PARR,TL3
2000,0.909181174030378,HAE PLUM,TL3
2000,0.49224952085817303,HAE SCIU,TL3
2000,0.008945390423817362,HAE SPE.,TL3
2000,0.0010907087496411518,HAE STRI,TL3
2000,0.01841334770441979,HAL BIVI,TL3
2000,0,HAL CAUD,TL3
2000,3.429656508841724e-6,HAL CYAN,TL3
2000,0.012688369489299868,HAL GARN,TL3
2000,0.0036692413367118712,HAL MACU,TL3
2000,1.0938251102534346e-4,HAL PICT,TL3
2000,7.20967014258012e-5,HAL POEY,TL3
2000,0.00486772568161603,HAL RADI,TL3
2000,0,HAR HUME,TL2
2000,1.8741896117674392e-4,HAR JAGU,TL2
2000,0,HEM BRAS,TL2
2000,2.5670535268814302e-6,HEM SIMU,TL2
2000,0.003283038476717193,HET CRUE,TL3
2000,0,HET LONG,TL3
2000,0.019492826020956918,HOL ADSC,TL3
2000,0.04898707969108859,HOL BERM,TL3
2000,0.0249736134244525,HOL CILI,TL3
2000,0.0051698581588319695,HOL RUFU,TL3
2000,0,HOL SPE.,TL3
2000,6.239273923562756e-4,HOL TOWN,TL3
2000,0.010137180081969654,HOL TRIC,TL3
2000,0,HYP BERM,TL2
2000,0,HYP CHLO,TL4
2000,1.4884892056467585e-4,HYP GEMM,TL4
2000,0,HYP GUTT,TL4
2000,0,HYP HARR,TL2
2000,0,HYP HYBR,TL4
2000,4.7812864982954704e-5,HYP INDI,TL4
2000,1.1137970692977888e-5,HYP NIGR,TL4
2000,1.2621670477394153e-4,HYP PUEL,TL4
2000,0,HYP SPE.,TL4
2000,1.812354747112896e-5,HYP TANN,TL4
2000,0.0013438698280775823,HYP UNIC,TL4
2000,3.0257918413108482e-6,INE VITT,TL2
2000,0,JEN SPE.,TL2
2000,0.2702264108149187,KYP SECT,TL2
2000,0,LAB BUCC,TL3
2000,0,LAB FILA,TL3
2000,0,LAB GOBI,TL3
2000,0,LAB KALI,TL2
2000,0,LAB NIGR,TL2
2000,0,LAB NUCH,TL2
2000,0,LAB SPE.,TL3
2000,0,LAB SPE.,TL3
2000,0,LAC BICA,TL3
2000,0.22327690238459175,LAC MAXI,TL3
2000,1.4722893342669204e-4,LAC TRIG,TL3
2000,0.006425071606976765,LAC TRIQ,TL3
2000,1.826549811404731e-4,LAG RHOM,TL3
2000,0,LIO EUKR,TL4
2000,0,LIO RUBE,TL4
2000,0.11390614454040071,LUT ANAL,TL4
2000,0.26510001165689007,LUT APOD,TL4
2000,0,LUT BUCC,TL4
2000,6.503221018139974e-4,LUT CYAN,TL4
2000,0.688373938501503,LUT GRIS,TL4
2000,0.0018184712205161428,LUT JOCU,TL4
2000,0.031214700474620737,LUT MAHO,TL4
2000,0,LUT SPE.,TL4
2000,0.01942262067746053,LUT SYNA,TL4
2000,0,MAL AURO,TL2
2000,0,MAL GILL,TL2
2000,1.8160004161395433e-4,MAL MACR,TL2
2000,0.009184163131428868,MAL PLUM,TL3
2000,5.1614122596599374e-5,MAL TRIA,TL2
2000,0,MAL VERS,TL2
2000,0,MAN BIRO,TL3
2000,0,MEL NIGE,TL2
2000,4.3277697863020195e-6,MIC CARR,TL2
2000,0.004791996303533083,MIC CHRY,TL3
2000,0,MIC MICR,TL2
2000,1.768339842066003e-5,MON CILI,TL3
2000,2.20722760284268e-5,MON TUCK,TL3
2000,0.032090556146098195,MUL MART,TL3
2000,0,MUR RETI,TL3
2000,0,MYC ACUT,TL4
2000,0.09890831519827394,MYC BONA,TL4
2000,0.0021229798184531847,MYC INTE,TL4
2000,0.003214635379257762,MYC MICR,TL4
2000,0.0023993449282919107,MYC PHEN,TL4
2000,0.002067334130711113,MYC TIGR,TL4
2000,0.0019657152255450525,MYC VENE,TL4
2000,7.542286355977283e-4,MYR JACO,TL3
2000,0,NEO MARI,TL3
2000,0,NES LONG,TL2
2000,0,NIC USTA,TL2
2000,0.5040915541712185,OCY CHRY,TL4
2000,4.803921626526731e-5,ODO DENT,TL3
2000,0,OGC SPE.,TL3
2000,0,OLI SAUR,TL3
2000,6.259846742386769e-5,OPH MACC,TL2
2000,0.0012419371945522975,OPI AURI,TL3
2000,0,OPI MACR,TL3
2000,0,OPI WHIT,TL3
2000,0,ORT CHRY,TL3
2000,0,OXY STIG,TL2
2000,0,PAG PAGR,TL3
2000,0.005990311744113362,PAR ACUM,TL3
2000,0,PAR ALBI,TL3
2000,0,PAR BAIR,TL3
2000,0,PAR FURC,TL4
2000,4.292084555449302e-5,PAR MARM,TL2
2000,0,PAR MARN,TL2
2000,0,PAR NIGR,TL2
2000,0,PAR UMBR,TL3
2000,6.602995431544697e-6,PEM SCHO,TL3
2000,0,PHA XENU,TL3
2000,0.36664511532760885,POM ARCU,TL3
2000,0.07675256501402133,POM PARU,TL3
2000,0,PRI AQUI,TL4
2000,0,PRI AREN,TL3
2000,0,PRI HIPO,TL2
2000,0,PRO ACUL,TL3
2000,0.04208957646221424,PSE MACU,TL3
2000,5.152230327378358e-4,PTE CALL,TL2
2000,9.371326599962384e-6,PTE HELE,TL2
2000,0,PTE VOLI,TL4
2000,0,REM REMO,TL3
2000,0,RHO AURO,TL4
2000,0,RYP SAPO,TL4
2000,0,SAR AURI,TL2
2000,0,SAR CORU,TL3
2000,1.6162567092461747e-5,SAR VEXI,TL3
2000,0.11118799098279539,SCA COEL,TL2
2000,0.10006280686820788,SCA COER,TL2
2000,5.246307074193668e-7,SCA CRIS,TL2
2000,0.10877880000365532,SCA GUAC,TL2
2000,0.05620866444151096,SCA ISER,TL2
2000,0,SCA SPE.,TL2
2000,0.01576793314927385,SCA TAEN,TL2
2000,0.045937195894507586,SCA VETU,TL2
2000,0,SCH BETA,TL4
2000,0,SCO CARI,TL3
2000,7.583479273351721e-4,SCO CAVA,TL3
2000,0,SCO MACU,TL3
2000,8.744546367422704e-4,SCO PLUM,TL3
2000,0.01970896578664201,SCO REGA,TL3
2000,0,SEL VOME,TL3
2000,0,SER ANNU,TL4
2000,5.5397339611698286e-5,SER BALD,TL4
2000,0.014550999141896228,SER DUME,TL3
2000,0,SER PHOE,TL3
2000,5.0403973091801065e-5,SER RIVO,TL3
2000,0,SER SPE.,TL3
2000,0,SER SUBL,TL4
2000,8.409886798024349e-4,SER TABA,TL4
2000,0.0013217960888663217,SER TIGR,TL4
2000,2.248087698187227e-5,SER TORT,TL4
2000,0.0029840550445505622,SPA ATOM,TL2
2000,0.11920012722962642,SPA AURO,TL2
2000,0.1895803152284618,SPA CHRY,TL2
2000,7.476361830408686e-5,SPA RADI,TL2
2000,0.047294038662483155,SPA RUBR,TL2
2000,0,SPA SPE.,TL2
2000,0.23718409573549137,SPA VIRI,TL2
2000,0.1603792682611613,SPH BARR,TL3
2000,0,SPH GUAC,TL3
2000,0,SPH LEWI,TL4
2000,0,SPH MOKA,TL4
2000,0,SPH PICU,TL3
2000,8.642966839736145e-5,SPH SPEN,TL3
2000,0,SPH TEST,TL3
2000,0,SPH TIBU,TL4
2000,9.672208235804999e-4,STE ADUS,TL3
2000,6.159880351428212e-5,STE DIEN,TL3
2000,2.6443794868339927e-4,STE HISP,TL3
2000,6.373373656343648e-4,STE LEUC,TL3
2000,0.02523688689147948,STE PART,TL3
2000,0.004880418812565157,STE PLAN,TL3
2000,0.0028022856693063983,STE VARI,TL3
